soilType,plotCluster ,wine,flavorType,sensoryFlavor,judgeNumber,ratioFlavorJudge
siltyClay,COURSAN,2017_ALF_ALT_1,visual,veryLightYellowWithGreenSparkles,6,0.17
siltyClay,COURSAN,2017_ALF_ALT_2,visual,veryLightYellowWithGreenSparkles,6,1.00
siltyClay,COURSAN,2017_ALF_ALT_3,visual,veryLightYellowWithGreenSparkles,6,0.17
siltyClay,COURSAN,2017_ALF_ALT_4,visual,veryLightYellowWithGreenSparkles,6,NaN
siltyClay,COURSAN,2017_ALF_ALT_1,visual,strawYellowGoldYellow,6,0.67
siltyClay,COURSAN,2017_ALF_ALT_2,visual,strawYellowGoldYellow,6,NaN
siltyClay,COURSAN,2017_ALF_ALT_3,visual,strawYellowGoldYellow,6,0.17
siltyClay,COURSAN,2017_ALF_ALT_4,visual,strawYellowGoldYellow,6,0.50
siltyClay,COURSAN,2017_ALF_ALT_1,visual,turbid,5,NaN
siltyClay,COURSAN,2017_ALF_ALT_2,visual,turbid,5,NaN
siltyClay,COURSAN,2017_ALF_ALT_3,visual,turbid,5,1.00
siltyClay,COURSAN,2017_ALF_ALT_4,visual,turbid,5,NaN
siltyClay,COURSAN,2017_ALF_ALT_1,olfactory,candy,6,1.00
siltyClay,COURSAN,2017_ALF_ALT_2,olfactory,candy,6,0.17
siltyClay,COURSAN,2017_ALF_ALT_3,olfactory,candy,6,NaN
siltyClay,COURSAN,2017_ALF_ALT_4,olfactory,candy,6,0.33
siltyClay,COURSAN,2017_ALF_ALT_1,olfactory,fruity,5,0.40
siltyClay,COURSAN,2017_ALF_ALT_2,olfactory,fruity,5,0.40
siltyClay,COURSAN,2017_ALF_ALT_3,olfactory,fruity,5,0.60
siltyClay,COURSAN,2017_ALF_ALT_4,olfactory,fruity,5,0.20
siltyClay,COURSAN,2017_ALF_ALT_1,olfactory,fermentationAroma,3,0.33
siltyClay,COURSAN,2017_ALF_ALT_2,olfactory,fermentationAroma,3,0.67
siltyClay,COURSAN,2017_ALF_ALT_3,olfactory,fermentationAroma,3,NaN
siltyClay,COURSAN,2017_ALF_ALT_4,olfactory,fermentationAroma,3,0.33
siltyClay,COURSAN,2017_ALF_ALT_1,olfactory,flowery,2,NaN
siltyClay,COURSAN,2017_ALF_ALT_2,olfactory,flowery,2,1.00
siltyClay,COURSAN,2017_ALF_ALT_3,olfactory,flowery,2,0.50
siltyClay,COURSAN,2017_ALF_ALT_4,olfactory,flowery,2,NaN
siltyClay,COURSAN,2017_ALF_ALT_1,olfactory,mineral,2,0.50
siltyClay,COURSAN,2017_ALF_ALT_2,olfactory,mineral,2,NaN
siltyClay,COURSAN,2017_ALF_ALT_3,olfactory,mineral,2,0.50
siltyClay,COURSAN,2017_ALF_ALT_4,olfactory,mineral,2,NaN
siltyClay,COURSAN,2017_ALF_ALT_1,olfactory,milky,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_2,olfactory,milky,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_3,olfactory,milky,1,1.00
siltyClay,COURSAN,2017_ALF_ALT_4,olfactory,milky,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_1,olfactory,pear,1,1.00
siltyClay,COURSAN,2017_ALF_ALT_2,olfactory,pear,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_3,olfactory,pear,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_4,olfactory,pear,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_1,olfactory,paper,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_2,olfactory,paper,1,1.00
siltyClay,COURSAN,2017_ALF_ALT_3,olfactory,paper,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_4,olfactory,paper,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_1,olfactory,pale,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_2,olfactory,pale,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_3,olfactory,pale,1,1.00
siltyClay,COURSAN,2017_ALF_ALT_4,olfactory,pale,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_1,taste,bitterness,7,0.43
siltyClay,COURSAN,2017_ALF_ALT_2,taste,bitterness,7,0.14
siltyClay,COURSAN,2017_ALF_ALT_3,taste,bitterness,7,0.71
siltyClay,COURSAN,2017_ALF_ALT_4,taste,bitterness,7,0.57
siltyClay,COURSAN,2017_ALF_ALT_1,taste,sweetness,5,0.40
siltyClay,COURSAN,2017_ALF_ALT_2,taste,sweetness,5,0.80
siltyClay,COURSAN,2017_ALF_ALT_3,taste,sweetness,5,0.20
siltyClay,COURSAN,2017_ALF_ALT_4,taste,sweetness,5,0.20
siltyClay,COURSAN,2017_ALF_ALT_1,taste,fat,5,0.40
siltyClay,COURSAN,2017_ALF_ALT_2,taste,fat,5,0.40
siltyClay,COURSAN,2017_ALF_ALT_3,taste,fat,5,0.40
siltyClay,COURSAN,2017_ALF_ALT_4,taste,fat,5,1.00
siltyClay,COURSAN,2017_ALF_ALT_1,taste,balanced,4,0.75
siltyClay,COURSAN,2017_ALF_ALT_2,taste,balanced,4,0.50
siltyClay,COURSAN,2017_ALF_ALT_3,taste,balanced,4,0.25
siltyClay,COURSAN,2017_ALF_ALT_4,taste,balanced,4,0.50
siltyClay,COURSAN,2017_ALF_ALT_1,taste,acid,2,NaN
siltyClay,COURSAN,2017_ALF_ALT_2,taste,acid,2,NaN
siltyClay,COURSAN,2017_ALF_ALT_3,taste,acid,2,1.00
siltyClay,COURSAN,2017_ALF_ALT_4,taste,acid,2,NaN
siltyClay,COURSAN,2017_ALF_ALT_1,taste,astringent,2,0.50
siltyClay,COURSAN,2017_ALF_ALT_2,taste,astringent,2,NaN
siltyClay,COURSAN,2017_ALF_ALT_3,taste,astringent,2,0.50
siltyClay,COURSAN,2017_ALF_ALT_4,taste,astringent,2,NaN
siltyClay,COURSAN,2017_ALF_ALT_1,taste,persistent,2,0.50
siltyClay,COURSAN,2017_ALF_ALT_2,taste,persistent,2,1.00
siltyClay,COURSAN,2017_ALF_ALT_3,taste,persistent,2,NaN
siltyClay,COURSAN,2017_ALF_ALT_4,taste,persistent,2,0.50
siltyClay,COURSAN,2017_ALF_ALT_1,taste,aromatic,2,1.00
siltyClay,COURSAN,2017_ALF_ALT_2,taste,aromatic,2,NaN
siltyClay,COURSAN,2017_ALF_ALT_3,taste,aromatic,2,NaN
siltyClay,COURSAN,2017_ALF_ALT_4,taste,aromatic,2,0.50
siltyClay,COURSAN,2017_ALF_ALT_1,taste,reduced,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_2,taste,reduced,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_3,taste,reduced,1,1.00
siltyClay,COURSAN,2017_ALF_ALT_4,taste,reduced,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_1,taste,dilute,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_2,taste,dilute,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_3,taste,dilute,1,NaN
siltyClay,COURSAN,2017_ALF_ALT_4,taste,dilute,1,1.00
sandySiltyClay,85,2017_RUN_ST2_13_B,visual,alsmostColourless,6,1.00
sandySiltyClay,85,2017_RUN-ST2_20_B,visual,alsmostColourless,6,0.17
siltyClay,100,2017_RESDUR_B,visual,alsmostColourless,6,NaN
sandySiltyClay,85,2017_RUN_ST2_13_B,visual,veryLightYellowWithGreenSparkles,6,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,visual,veryLightYellowWithGreenSparkles,6,0.83
sandySiltyClay,85,2017_RESDUR_B,visual,veryLightYellowWithGreenSparkles,6,0.17
sandySiltyClay,85,2017_RUN_ST2_13_B,visual,strawYellowGoldYellow,5,0.20
siltyClay,100,2017_RUN-ST2_20_B,visual,strawYellowGoldYellow,5,NaN
sandySiltyClay,85,2017_RESDUR_B,visual,strawYellowGoldYellow,5,1.00
sandySiltyClay,85,2017_RUN_ST2_13_B,olfactory,anise,4,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,anise,4,1.00
sandySiltyClay,85,2017_RESDUR_B,olfactory,anise,4,NaN
siltyClay,100,2017_RUN_ST2_13_B,olfactory,fruity,2,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,fruity,2,NaN
sandySiltyClay,85,2017_RESDUR_B,olfactory,fruity,2,1.00
sandySiltyClay,85,2017_RUN_ST2_13_B,olfactory,oxidised,2,1.00
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,oxidised,2,NaN
siltyClay,100,2017_RESDUR_B,olfactory,oxidised,2,NaN
sandySiltyClay,85,2017_RUN_ST2_13_B,olfactory,flowery,1,1.00
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,flowery,1,NaN
sandySiltyClay,85,2017_RESDUR_B,olfactory,flowery,1,1.00
sandySiltyClay,85,2017_RUN_ST2_13_B,olfactory,mineral,1,1.00
siltyClay,100,2017_RUN-ST2_20_B,olfactory,mineral,1,NaN
sandySiltyClay,85,2017_RESDUR_B,olfactory,mineral,1,NaN
sandySiltyClay,85,2017_RUN_ST2_13_B,olfactory,fermentationAroma,1,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,fermentationAroma,1,NaN
sandySiltyClay,85,2017_RESDUR_B,olfactory,fermentationAroma,1,1.00
siltyClay,100,2017_RUN_ST2_13_B,olfactory,milky,1,1.00
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,milky,1,NaN
sandySiltyClay,85,2017_RESDUR_B,olfactory,milky,1,NaN
sandySiltyClay,85,2017_RUN_ST2_13_B,olfactory,candy,1,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,candy,1,NaN
siltyClay,100,2017_RESDUR_B,olfactory,candy,1,1.00
sandySiltyClay,85,2017_RUN_ST2_13_B,olfactory,citrusFruit,1,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,citrusFruit,1,NaN
sandySiltyClay,85,2017_RESDUR_B,olfactory,citrusFruit,1,1.00
sandySiltyClay,85,2017_RUN_ST2_13_B,olfactory,reduced,5,0.20
siltyClay,100,2017_RUN-ST2_20_B,olfactory,reduced,5,1.00
sandySiltyClay,85,2017_RESDUR_B,olfactory,reduced,5,NaN
sandySiltyClay,85,2017_RUN_ST2_13_B,olfactory,cooked (oxidised +),4,1.00
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,cooked (oxidised +),4,NaN
sandySiltyClay,85,2017_RESDUR_B,olfactory,cooked (oxidised +),4,0.25
siltyClay,100,2017_RUN_ST2_13_B,olfactory,chimic,3,0.33
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,chimic,3,NaN
sandySiltyClay,85,2017_RESDUR_B,olfactory,chimic,3,0.67
sandySiltyClay,85,2017_RUN_ST2_13_B,olfactory,ascent,1,1.00
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,ascent,1,NaN
siltyClay,100,2017_RESDUR_B,olfactory,ascent,1,NaN
sandySiltyClay,85,2017_RUN_ST2_13_B,olfactory,animal,1,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,animal,1,NaN
sandySiltyClay,85,2017_RESDUR_B,olfactory,animal,1,1.00
sandySiltyClay,85,2017_RUN_ST2_13_B,olfactory,rubber,1,NaN
siltyClay,100,2017_RUN-ST2_20_B,olfactory,rubber,1,NaN
sandySiltyClay,85,2017_RESDUR_B,olfactory,rubber,1,1.00
sandySiltyClay,85,2017_RUN_ST2_13_B,olfactory,mouldy,1,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,mouldy,1,1.00
sandySiltyClay,85,2017_RESDUR_B,olfactory,mouldy,1,1.00
siltyClay,100,2017_RUN_ST2_13_B,olfactory,petroleum,1,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,petroleum,1,NaN
sandySiltyClay,85,2017_RESDUR_B,olfactory,petroleum,1,1.00
sandySiltyClay,85,2017_RUN_ST2_13_B,olfactory,serpillierre,1,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,olfactory,serpillierre,1,NaN
siltyClay,100,2017_RESDUR_B,olfactory,serpillierre,1,1.00
sandySiltyClay,85,2017_RUN_ST2_13_B,taste,balanced,5,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,taste,balanced,5,NaN
sandySiltyClay,85,2017_RESDUR_B,taste,balanced,5,1.00
sandySiltyClay,85,2017_RUN_ST2_13_B,taste,acid,3,0.33
siltyClay,100,2017_RUN-ST2_20_B,taste,acid,3,1.00
sandySiltyClay,85,2017_RESDUR_B,taste,acid,3,0.33
sandySiltyClay,85,2017_RUN_ST2_13_B,taste,bitterness,3,0.33
sandySiltyClay,85,2017_RUN-ST2_20_B,taste,bitterness,3,0.67
sandySiltyClay,85,2017_RESDUR_B,taste,bitterness,3,NaN
siltyClay,100,2017_RUN_ST2_13_B,taste,sweetness,3,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,taste,sweetness,3,0.33
sandySiltyClay,85,2017_RESDUR_B,taste,sweetness,3,1.00
sandySiltyClay,85,2017_RUN_ST2_13_B,taste,fat,3,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,taste,fat,3,0.33
siltyClay,100,2017_RESDUR_B,taste,fat,3,0.67
sandySiltyClay,85,2017_RUN_ST2_13_B,taste,astringent,2,1.00
sandySiltyClay,85,2017_RUN-ST2_20_B,taste,astringent,2,0.50
sandySiltyClay,85,2017_RESDUR_B,taste,astringent,2,NaN
sandySiltyClay,85,2017_RUN_ST2_13_B,taste,persistent,2,NaN
siltyClay,100,2017_RUN-ST2_20_B,taste,persistent,2,0.50
sandySiltyClay,85,2017_RESDUR_B,taste,persistent,2,0.50
sandySiltyClay,85,2017_RUN_ST2_13_B,taste,reduced,1,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,taste,reduced,1,1.00
sandySiltyClay,85,2017_RESDUR_B,taste,reduced,1,NaN
siltyClay,100,2017_RUN_ST2_13_B,taste,dilute,5,1.00
sandySiltyClay,85,2017_RUN-ST2_20_B,taste,dilute,5,0.20
sandySiltyClay,85,2017_RESDUR_B,taste,dilute,5,NaN
sandySiltyClay,85,2017_RUN_ST2_13_B,taste,bitterness,2,1.00
sandySiltyClay,85,2017_RUN-ST2_20_B,taste,bitterness,2,0.50
siltyClay,100,2017_RESDUR_B,taste,bitterness,2,0.50
sandySiltyClay,85,2017_RUN_ST2_13_B,taste,acid,1,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,taste,acid,1,1.00
sandySiltyClay,85,2017_RESDUR_B,taste,acid,1,NaN
sandySiltyClay,85,2017_RUN_ST2_13_B,taste,astringent,1,1.00
siltyClay,100,2017_RUN-ST2_20_B,taste,astringent,1,NaN
sandySiltyClay,85,2017_RESDUR_B,taste,astringent,1,NaN
sandySiltyClay,85,2017_RUN_ST2_13_B,taste,petroleum,1,NaN
sandySiltyClay,85,2017_RUN-ST2_20_B,taste,petroleum,1,NaN
sandySiltyClay,85,2017_RESDUR_B,taste,petroleum,1,1.00
siltyClay,106,2017_QUALIVINBIO_3160,visual,pureRed (cherry),5,0.60
siltyClay,106,2017_VITIDUR_3160_R,visual,pureRed (cherry),5,0.40
siltyClay,106,2017_VITIDUR_3160_T,visual,pureRed (cherry),5,0.40
siltyClay,106,2017_QUALIVINBIO_3160,visual,purplish,4,0.50
siltyClay,106,2017_VITIDUR_3160_R,visual,purplish,4,NaN
siltyClay,106,2017_VITIDUR_3160_T,visual,purplish,4,0.75
siltyClay,106,2017_QUALIVINBIO_3160,visual,dark,4,0.25
siltyClay,106,2017_VITIDUR_3160_R,visual,dark,4,NaN
siltyClay,106,2017_VITIDUR_3160_T,visual,dark,4,1.00
siltyClay,106,2017_QUALIVINBIO_3160,visual,clear,3,NaN
siltyClay,106,2017_VITIDUR_3160_R,visual,clear,3,1.00
siltyClay,106,2017_VITIDUR_3160_T,visual,clear,3,NaN
siltyClay,106,2017_QUALIVINBIO_3160,visual,turbid,3,NaN
siltyClay,106,2017_VITIDUR_3160_R,visual,turbid,3,1.00
siltyClay,106,2017_VITIDUR_3160_T,visual,turbid,3,NaN
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,vegetal,5,0.80
siltyClay,106,2017_VITIDUR_3160_R,olfactory,vegetal,5,0.40
siltyClay,106,2017_VITIDUR_3160_T,olfactory,vegetal,5,0.20
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,cookedFruits,5,0.20
siltyClay,106,2017_VITIDUR_3160_R,olfactory,cookedFruits,5,0.80
siltyClay,106,2017_VITIDUR_3160_T,olfactory,cookedFruits,5,0.40
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,spicy,4,1.00
siltyClay,106,2017_VITIDUR_3160_R,olfactory,spicy,4,NaN
siltyClay,106,2017_VITIDUR_3160_T,olfactory,spicy,4,NaN
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,amylic,3,NaN
siltyClay,106,2017_VITIDUR_3160_R,olfactory,amylic,3,NaN
siltyClay,106,2017_VITIDUR_3160_T,olfactory,amylic,3,1.00
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,pepper,3,0.67
siltyClay,106,2017_VITIDUR_3160_R,olfactory,pepper,3,0.33
siltyClay,106,2017_VITIDUR_3160_T,olfactory,pepper,3,NaN
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,fruity,2,0.50
siltyClay,106,2017_VITIDUR_3160_R,olfactory,fruity,2,NaN
siltyClay,106,2017_VITIDUR_3160_T,olfactory,fruity,2,0.50
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,empyreumatic,2,NaN
siltyClay,106,2017_VITIDUR_3160_R,olfactory,empyreumatic,2,0.50
siltyClay,106,2017_VITIDUR_3160_T,olfactory,empyreumatic,2,0.50
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,milky,2,NaN
siltyClay,106,2017_VITIDUR_3160_R,olfactory,milky,2,NaN
siltyClay,106,2017_VITIDUR_3160_T,olfactory,milky,2,1.00
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,candy,1,NaN
siltyClay,106,2017_VITIDUR_3160_R,olfactory,candy,1,1.00
siltyClay,106,2017_VITIDUR_3160_T,olfactory,candy,1,NaN
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,veryMatureApple,1,NaN
siltyClay,106,2017_VITIDUR_3160_R,olfactory,veryMatureApple,1,NaN
siltyClay,106,2017_VITIDUR_3160_T,olfactory,veryMatureApple,1,1.00
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,coffee,1,NaN
siltyClay,106,2017_VITIDUR_3160_R,olfactory,coffee,1,1.00
siltyClay,106,2017_VITIDUR_3160_T,olfactory,coffee,1,NaN
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,acetone,1,NaN
siltyClay,106,2017_VITIDUR_3160_R,olfactory,acetone,1,NaN
siltyClay,106,2017_VITIDUR_3160_T,olfactory,acetone,1,1.00
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,ventilated (oxidised),3,NaN
siltyClay,106,2017_VITIDUR_3160_R,olfactory,ventilated (oxidised),3,NaN
siltyClay,106,2017_VITIDUR_3160_T,olfactory,ventilated (oxidised),3,1.00
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,reduced,2,NaN
siltyClay,106,2017_VITIDUR_3160_R,olfactory,reduced,2,1.00
siltyClay,106,2017_VITIDUR_3160_T,olfactory,reduced,2,NaN
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,ascent,2,NaN
siltyClay,106,2017_VITIDUR_3160_R,olfactory,ascent,2,NaN
siltyClay,106,2017_VITIDUR_3160_T,olfactory,ascent,2,1.00
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,paper,2,1.00
siltyClay,106,2017_VITIDUR_3160_R,olfactory,paper,2,NaN
siltyClay,106,2017_VITIDUR_3160_T,olfactory,paper,2,NaN
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,animal,1,1.00
siltyClay,106,2017_VITIDUR_3160_R,olfactory,animal,1,NaN
siltyClay,106,2017_VITIDUR_3160_T,olfactory,animal,1,NaN
siltyClay,106,2017_QUALIVINBIO_3160,olfactory,mop,1,NaN
siltyClay,106,2017_VITIDUR_3160_R,olfactory,mop,1,1.00
siltyClay,106,2017_VITIDUR_3160_T,olfactory,mop,1,NaN
siltyClay,106,2017_QUALIVINBIO_3160,taste,bitterness,5,0.20
siltyClay,106,2017_VITIDUR_3160_R,taste,bitterness,5,0.20
siltyClay,106,2017_VITIDUR_3160_T,taste,bitterness,5,0.60
siltyClay,106,2017_QUALIVINBIO_3160,taste,astringent,5,1.00
siltyClay,106,2017_VITIDUR_3160_R,taste,astringent,5,NaN
siltyClay,106,2017_VITIDUR_3160_T,taste,astringent,5,0.60
siltyClay,106,2017_QUALIVINBIO_3160,taste,balanced,4,NaN
siltyClay,106,2017_VITIDUR_3160_R,taste,balanced,4,1.00
siltyClay,106,2017_VITIDUR_3160_T,taste,balanced,4,NaN
siltyClay,106,2017_QUALIVINBIO_3160,taste,acid,3,1.00
siltyClay,106,2017_VITIDUR_3160_R,taste,acid,3,NaN
siltyClay,106,2017_VITIDUR_3160_T,taste,acid,3,NaN
siltyClay,106,2017_QUALIVINBIO_3160,taste,sweetness,3,NaN
siltyClay,106,2017_VITIDUR_3160_R,taste,sweetness,3,1.00
siltyClay,106,2017_VITIDUR_3160_T,taste,sweetness,3,0.33
siltyClay,106,2017_QUALIVINBIO_3160,taste,persistent,2,1.00
siltyClay,106,2017_VITIDUR_3160_R,taste,persistent,2,NaN
siltyClay,106,2017_VITIDUR_3160_T,taste,persistent,2,0.50
siltyClay,106,2017_QUALIVINBIO_3160,taste,fat,1,NaN
siltyClay,106,2017_VITIDUR_3160_R,taste,fat,1,1.00
siltyClay,106,2017_VITIDUR_3160_T,taste,fat,1,NaN
siltyClay,106,2017_QUALIVINBIO_3160,taste,aromatic,1,NaN
siltyClay,106,2017_VITIDUR_3160_R,taste,aromatic,1,1.00
siltyClay,106,2017_VITIDUR_3160_T,taste,aromatic,1,NaN
siltyClay,106,2017_QUALIVINBIO_3160,taste,metallic,1,1.00
siltyClay,106,2017_VITIDUR_3160_R,taste,metallic,1,NaN
siltyClay,106,2017_VITIDUR_3160_T,taste,metallic,1,NaN
siltyClay,106,2017_QUALIVINBIO_3160,taste,green,1,1.00
siltyClay,106,2017_VITIDUR_3160_R,taste,green,1,NaN
siltyClay,106,2017_VITIDUR_3160_T,taste,green,1,NaN
siltyClay,106,2017_QUALIVINBIO_3160,taste,alcohol,2,NaN
siltyClay,106,2017_VITIDUR_3160_R,taste,alcohol,2,NaN
siltyClay,106,2017_VITIDUR_3160_T,taste,alcohol,2,1.00
siltyClay,106,2017_QUALIVINBIO_3160,taste,dilute,1,NaN
siltyClay,106,2017_VITIDUR_3160_R,taste,dilute,1,1.00
siltyClay,106,2017_VITIDUR_3160_T,taste,dilute,1,NaN
siltyClay,106,2017_QUALIVINBIO_3160,taste,acid,1,1.00
siltyClay,106,2017_VITIDUR_3160_R,taste,acid,1,NaN
siltyClay,106,2017_VITIDUR_3160_T,taste,acid,1,NaN
siltyClay,106,2017_QUALIVINBIO_3160,taste,bitterness,1,1.00
siltyClay,106,2017_VITIDUR_3160_R,taste,bitterness,1,NaN
siltyClay,106,2017_VITIDUR_3160_T,taste,bitterness,1,1.00
siltyClay,106,2017_QUALIVINBIO_3160,taste,astringent,1,1.00
siltyClay,106,2017_VITIDUR_3160_R,taste,astringent,1,NaN
siltyClay,106,2017_VITIDUR_3160_T,taste,astringent,1,1.00
siltyClay,106,2017_QUALIVINBIO_3160,taste,oxidised,1,NaN
siltyClay,106,2017_VITIDUR_3160_R,taste,oxidised,1,NaN
siltyClay,106,2017_VITIDUR_3160_T,taste,oxidised,1,1.00
siltyClay,106,2017_QUALIVINBIO_3160,taste,reduced,1,1.00
siltyClay,106,2017_VITIDUR_3160_R,taste,reduced,1,NaN
siltyClay,106,2017_VITIDUR_3160_T,taste,reduced,1,NaN
siltyClay,106,2017_VITIDUR_3176_R,visual,dark,5,NaN
siltyClay,106,2017_VITIDUR_3176_T,visual,dark,5,0.80
siltyClay,106,2017_VITIDUR_3176_TM,visual,dark,5,0.40
siltyClay,106,2017_VITIDUR_3176_MC,visual,dark,5,NaN
siltyClay,106,2017_QUALIVINBIO_3176,visual,dark,5,0.80
siltyClay,106,2017_VITIDUR_3176_R,visual,purplish,2,NaN
siltyClay,106,2017_VITIDUR_3176_T,visual,purplish,2,1.00
siltyClay,106,2017_VITIDUR_3176_TM,visual,purplish,2,0.50
siltyClay,106,2017_VITIDUR_3176_MC,visual,purplish,2,NaN
siltyClay,106,2017_QUALIVINBIO_3176,visual,purplish,2,0.50
siltyClay,106,2017_VITIDUR_3176_R,visual,pureRed (cherry),2,1.00
siltyClay,106,2017_VITIDUR_3176_T,visual,pureRed (cherry),2,NaN
siltyClay,106,2017_VITIDUR_3176_TM,visual,pureRed (cherry),2,NaN
siltyClay,106,2017_VITIDUR_3176_MC,visual,pureRed (cherry),2,0.50
siltyClay,106,2017_QUALIVINBIO_3176,visual,pureRed (cherry),2,NaN
siltyClay,106,2017_VITIDUR_3176_R,olfactory,amylic,7,NaN
siltyClay,106,2017_VITIDUR_3176_T,olfactory,amylic,7,1.00
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,amylic,7,NaN
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,amylic,7,0.43
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,amylic,7,0.14
siltyClay,106,2017_VITIDUR_3176_R,olfactory,empyreumatic,5,0.40
siltyClay,106,2017_VITIDUR_3176_T,olfactory,empyreumatic,5,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,empyreumatic,5,NaN
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,empyreumatic,5,0.60
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,empyreumatic,5,NaN
siltyClay,106,2017_VITIDUR_3176_R,olfactory,vegetal,3,NaN
siltyClay,106,2017_VITIDUR_3176_T,olfactory,vegetal,3,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,vegetal,3,0.33
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,vegetal,3,0.33
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,vegetal,3,0.33
siltyClay,106,2017_VITIDUR_3176_R,olfactory,fruity,3,NaN
siltyClay,106,2017_VITIDUR_3176_T,olfactory,fruity,3,0.33
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,fruity,3,NaN
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,fruity,3,1.00
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,fruity,3,0.33
siltyClay,106,2017_VITIDUR_3176_R,olfactory,candy,2,NaN
siltyClay,106,2017_VITIDUR_3176_T,olfactory,candy,2,1.00
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,candy,2,NaN
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,candy,2,0.50
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,candy,2,NaN
siltyClay,106,2017_VITIDUR_3176_R,olfactory,animal,2,NaN
siltyClay,106,2017_VITIDUR_3176_T,olfactory,animal,2,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,animal,2,1.00
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,animal,2,NaN
siltyClay,106,2017_QUALIVINBIO_3176,olfactory,animal,2,NaN
siltyClay,106,2017_VITIDUR_3176_R,olfactory,spicy,1,1.00
siltyClay,106,2017_VITIDUR_3176_T,olfactory,spicy,1,NaN
siltyClay,106,2017_VITIDUR_3176_TM,olfactory,spicy,1,NaN
siltyClay,106,2017_VITIDUR_3176_MC,olfactory,spicy,1,NaN
